date,ticker,company,concept,open,high,low,close,volume,amount,turnover_rate
2025-04-02,601012,LONGi Green Energy,光伏储能,28.71,29.05,28.46,28.7,123884550,3555179079.73,6.014
2025-04-03,601012,LONGi Green Energy,光伏储能,29.47,29.92,28.7,29.31,137928280,4042414899.43,6.696
2025-04-04,601012,LONGi Green Energy,光伏储能,29.12,29.87,28.95,29.11,109630579,3191495392.54,5.322
2025-04-07,601012,LONGi Green Energy,光伏储能,28.71,28.93,27.97,28.53,150687122,4298364377.12,7.315
2025-04-08,601012,LONGi Green Energy,光伏储能,28.63,29.06,28.14,28.58,158493792,4530520391.34,7.694
2025-04-09,601012,LONGi Green Energy,光伏储能,30.93,31.46,30.6,30.83,114447411,3528604244.32,5.556
2025-04-10,601012,LONGi Green Energy,光伏储能,31.93,32.53,31.3,31.72,142474231,4519281774.1,6.916
2025-04-11,601012,LONGi Green Energy,光伏储能,31.36,32.0,30.88,31.47,145702658,4585311029.22,7.073
2025-04-14,601012,LONGi Green Energy,光伏储能,32.35,32.54,31.83,32.09,157509969,5055036449.75,7.646
2025-04-15,601012,LONGi Green Energy,光伏储能,32.79,33.06,32.09,32.95,139543998,4598647419.6,6.774
2025-04-16,601012,LONGi Green Energy,光伏储能,33.44,34.22,32.56,33.23,113747256,3779427757.73,5.522
2025-04-17,601012,LONGi Green Energy,光伏储能,33.51,34.04,33.24,33.51,138289462,4634142873.03,6.713
2025-04-18,601012,LONGi Green Energy,光伏储能,33.57,34.12,32.92,33.6,147890020,4969486306.17,7.179
2025-04-21,601012,LONGi Green Energy,光伏储能,33.53,34.34,33.12,33.56,102064746,3425091989.8,4.955
2025-04-22,601012,LONGi Green Energy,光伏储能,33.3,34.4,33.04,33.76,115288166,3892614689.9,5.597
2025-04-23,601012,LONGi Green Energy,光伏储能,32.51,32.93,32.22,32.72,167698935,5486707680.77,8.141
2025-04-24,601012,LONGi Green Energy,光伏储能,31.81,31.96,30.98,31.73,123013508,3902796096.39,5.972
2025-04-25,601012,LONGi Green Energy,光伏储能,32.64,32.94,32.12,32.51,118133269,3840207827.41,5.735
2025-04-28,601012,LONGi Green Energy,光伏储能,33.39,34.06,32.43,33.29,134632066,4481871096.14,6.536
2025-04-29,601012,LONGi Green Energy,光伏储能,32.79,33.44,32.34,32.72,115476943,3778298444.76,5.606
2025-04-30,601012,LONGi Green Energy,光伏储能,33.22,33.78,32.72,33.2,118807555,3944508793.87,5.767
2025-05-01,601012,LONGi Green Energy,光伏储能,32.71,33.06,31.79,32.62,137718057,4491750785.03,6.685
2025-05-02,601012,LONGi Green Energy,光伏储能,31.79,32.52,31.04,31.82,146623578,4664941407.5,7.118
2025-05-05,601012,LONGi Green Energy,光伏储能,31.05,31.94,30.91,31.24,113786904,3554629160.41,5.524
2025-05-06,601012,LONGi Green Energy,光伏储能,30.66,31.03,29.66,30.17,119055621,3591418689.08,5.779
2025-05-07,601012,LONGi Green Energy,光伏储能,30.22,31.25,29.53,30.52,154600961,4719120746.18,7.505
2025-05-08,601012,LONGi Green Energy,光伏储能,29.72,30.14,29.33,29.49,169553285,4999282235.87,8.231
2025-05-09,601012,LONGi Green Energy,光伏储能,28.98,29.72,28.78,29.04,118950522,3453995469.68,5.774
2025-05-12,601012,LONGi Green Energy,光伏储能,28.5,28.91,28.38,28.64,124289305,3559808877.53,6.033
2025-05-13,601012,LONGi Green Energy,光伏储能,29.9,30.56,29.41,29.95,113029500,3385597040.63,5.487
2025-05-14,601012,LONGi Green Energy,光伏储能,29.45,30.03,28.89,29.66,128036283,3796995591.35,6.215
2025-05-15,601012,LONGi Green Energy,光伏储能,28.63,29.13,28.21,28.74,92785650,2666264327.22,4.504
2025-05-16,601012,LONGi Green Energy,光伏储能,28.26,28.83,27.93,28.11,135951592,3821475123.13,6.6
2025-05-19,601012,LONGi Green Energy,光伏储能,29.15,30.02,28.95,29.35,111623709,3275634934.28,5.419
2025-05-20,601012,LONGi Green Energy,光伏储能,31.62,31.79,30.56,31.3,139258053,4358756255.61,6.76
2025-05-21,601012,LONGi Green Energy,光伏储能,32.12,32.49,31.62,32.12,112808096,3623525149.38,5.476
2025-05-22,601012,LONGi Green Energy,光伏储能,32.32,33.04,31.34,32.12,126219978,4054515158.96,6.127
2025-05-23,601012,LONGi Green Energy,光伏储能,31.11,31.9,30.77,31.25,118166552,3692781897.76,5.736
2025-05-26,601012,LONGi Green Energy,光伏储能,33.47,33.72,32.7,33.49,111047179,3719353329.18,5.391
2025-05-27,601012,LONGi Green Energy,光伏储能,33.1,33.81,32.43,33.16,126800162,4205207915.07,6.155
2025-05-28,601012,LONGi Green Energy,光伏储能,31.83,32.54,31.11,31.74,134909014,4282054377.46,6.549
2025-05-29,601012,LONGi Green Energy,光伏储能,30.79,31.55,30.66,30.85,132152864,4077164238.42,6.415
2025-05-30,601012,LONGi Green Energy,光伏储能,31.78,32.29,31.0,31.41,137316680,4312603138.29,6.666
2025-06-02,601012,LONGi Green Energy,光伏储能,32.72,33.24,32.26,32.59,161001139,5246330338.95,7.816
2025-06-03,601012,LONGi Green Energy,光伏储能,33.23,33.52,32.46,33.09,124621687,4124343944.73,6.05
2025-06-04,601012,LONGi Green Energy,光伏储能,33.59,34.09,32.4,33.21,137252268,4557909196.84,6.663
2025-06-05,601012,LONGi Green Energy,光伏储能,32.21,32.45,31.79,32.28,147315968,4754967806.88,7.151
2025-06-06,601012,LONGi Green Energy,光伏储能,32.27,32.49,31.77,32.18,162369907,5225432360.61,7.882
2025-06-09,601012,LONGi Green Energy,光伏储能,31.95,32.49,31.79,32.17,125824329,4047311462.52,6.108
2025-06-10,601012,LONGi Green Energy,光伏储能,32.75,33.19,32.25,32.57,128633922,4189632658.52,6.244
2025-06-11,601012,LONGi Green Energy,光伏储能,33.22,33.7,32.75,32.94,162859138,5365063229.71,7.906
2025-06-12,601012,LONGi Green Energy,光伏储能,32.14,32.5,31.4,32.35,128499676,4156665709.95,6.238
2025-06-13,601012,LONGi Green Energy,光伏储能,32.89,33.67,32.67,32.86,129911755,4269339625.09,6.306
2025-06-16,601012,LONGi Green Energy,光伏储能,32.89,33.4,32.13,32.69,141094584,4612234601.12,6.849
2025-06-17,601012,LONGi Green Energy,光伏储能,33.78,34.28,33.19,33.97,122913760,4175068086.26,5.967
2025-06-18,601012,LONGi Green Energy,光伏储能,33.74,34.35,33.31,33.77,113893651,3846453378.6,5.529
2025-06-19,601012,LONGi Green Energy,光伏储能,36.31,37.07,35.86,36.34,131771155,4788223518.38,6.397
2025-06-20,601012,LONGi Green Energy,光伏储能,34.72,35.23,33.89,34.61,135737557,4698333569.17,6.589
2025-06-23,601012,LONGi Green Energy,光伏储能,33.19,34.04,32.41,33.35,132268354,4411112670.37,6.421
2025-06-24,601012,LONGi Green Energy,光伏储能,32.73,33.34,31.91,32.93,117152636,3857753663.05,5.687
2025-06-25,601012,LONGi Green Energy,光伏储能,32.04,32.15,31.83,31.93,104246549,3328512024.21,5.061
2025-06-26,601012,LONGi Green Energy,光伏储能,31.12,31.59,30.33,31.05,106802709,3315742516.49,5.185
2025-06-27,601012,LONGi Green Energy,光伏储能,32.47,33.26,31.35,32.1,131715294,4227772199.78,6.394
2025-06-30,601012,LONGi Green Energy,光伏储能,31.62,31.89,30.92,31.48,111369682,3505585367.0,5.406
2025-07-01,601012,LONGi Green Energy,光伏储能,32.25,32.72,31.69,32.31,120221166,3884713028.56,5.836
2025-07-02,601012,LONGi Green Energy,光伏储能,31.96,32.92,31.37,32.12,156629839,5031709032.15,7.603
2025-07-03,601012,LONGi Green Energy,光伏储能,33.62,34.46,32.78,33.88,98654448,3342347808.41,4.789
2025-07-04,601012,LONGi Green Energy,光伏储能,35.12,35.34,34.27,34.87,121795959,4246614780.47,5.912
2025-07-07,601012,LONGi Green Energy,光伏储能,35.56,36.17,35.05,35.35,133653547,4725312321.47,6.488
2025-07-08,601012,LONGi Green Energy,光伏储能,35.11,35.86,34.4,35.27,104383357,3681360794.2,5.067
2025-07-09,601012,LONGi Green Energy,光伏储能,36.39,36.65,35.9,36.49,117366807,4282645387.92,5.697
2025-07-10,601012,LONGi Green Energy,光伏储能,36.3,37.04,35.69,36.28,120522821,4372440111.03,5.851
2025-07-11,601012,LONGi Green Energy,光伏储能,36.36,36.89,35.97,36.24,128144764,4643869758.34,6.221
2025-07-14,601012,LONGi Green Energy,光伏储能,36.22,37.08,35.81,36.26,127768189,4632400288.24,6.202
2025-07-15,601012,LONGi Green Energy,光伏储能,36.81,37.87,36.56,37.12,151138837,5610730416.14,7.337
2025-07-16,601012,LONGi Green Energy,光伏储能,36.84,37.2,36.32,36.84,145202868,5349680379.63,7.049
2025-07-17,601012,LONGi Green Energy,光伏储能,36.79,37.3,36.58,36.95,144604884,5343542871.24,7.02
2025-07-18,601012,LONGi Green Energy,光伏储能,37.29,37.93,36.44,37.26,128004578,4769264833.32,6.214
2025-07-21,601012,LONGi Green Energy,光伏储能,36.82,36.94,36.1,36.7,135889156,4987506915.74,6.597
2025-07-22,601012,LONGi Green Energy,光伏储能,35.26,36.07,34.47,35.57,141133968,5020045788.44,6.851
2025-07-23,601012,LONGi Green Energy,光伏储能,36.26,36.44,35.67,36.07,133145095,4802717366.02,6.463
2025-07-24,601012,LONGi Green Energy,光伏储能,36.93,37.83,35.99,36.7,138928395,5099242368.48,6.744
2025-07-25,601012,LONGi Green Energy,光伏储能,38.17,38.35,37.22,38.21,103401380,3951090142.82,5.019
2025-07-28,601012,LONGi Green Energy,光伏储能,35.98,37.02,35.6,36.13,169978292,6140911211.8,8.251
2025-07-29,601012,LONGi Green Energy,光伏储能,34.67,35.06,34.01,34.95,137547967,4807043926.14,6.677
2025-07-30,601012,LONGi Green Energy,光伏储能,34.43,35.33,34.19,34.5,105087395,3625600394.07,5.101
2025-07-31,601012,LONGi Green Energy,光伏储能,34.38,34.87,33.82,34.49,93434088,3222567405.79,4.536
2025-08-01,601012,LONGi Green Energy,光伏储能,33.16,34.22,32.43,33.44,101458659,3393121398.33,4.925
2025-08-04,601012,LONGi Green Energy,光伏储能,34.13,34.37,33.57,33.79,138425833,4676742767.41,6.72
2025-08-05,601012,LONGi Green Energy,光伏储能,33.08,33.24,32.63,32.99,118526426,3910350171.85,5.754
2025-08-06,601012,LONGi Green Energy,光伏储能,32.72,33.16,32.33,32.77,115985379,3801308551.58,5.63
2025-08-07,601012,LONGi Green Energy,光伏储能,32.47,32.85,32.24,32.58,106270580,3462159760.46,5.159
2025-08-08,601012,LONGi Green Energy,光伏储能,32.41,33.42,32.26,32.79,115693977,3793245216.4,5.616
2025-08-11,601012,LONGi Green Energy,光伏储能,34.15,34.35,33.35,33.9,99331495,3367167187.96,4.822
2025-08-12,601012,LONGi Green Energy,光伏储能,33.33,34.48,32.6,33.66,139813842,4706292812.97,6.787
2025-08-13,601012,LONGi Green Energy,光伏储能,33.53,33.85,32.59,33.44,140934023,4713532806.12,6.841
2025-08-14,601012,LONGi Green Energy,光伏储能,33.95,34.46,33.21,33.9,112524492,3814998108.52,5.462
2025-08-15,601012,LONGi Green Energy,光伏储能,33.7,34.51,33.06,33.63,134649447,4527639850.47,6.536
2025-08-18,601012,LONGi Green Energy,光伏储能,34.36,34.78,33.89,34.38,125408850,4311447848.95,6.088
2025-08-19,601012,LONGi Green Energy,光伏储能,35.48,36.39,34.92,35.68,138961479,4958007845.65,6.746
2025-08-20,601012,LONGi Green Energy,光伏储能,35.1,35.36,34.32,34.74,141410286,4911951009.54,6.865
2025-08-21,601012,LONGi Green Energy,光伏储能,34.86,35.11,34.03,34.38,130109365,4473623297.86,6.316
2025-08-22,601012,LONGi Green Energy,光伏储能,32.58,33.37,32.37,32.48,105652696,3431178496.28,5.129
2025-08-25,601012,LONGi Green Energy,光伏储能,33.74,34.78,33.23,34.04,113852050,3875761143.53,5.527
2025-08-26,601012,LONGi Green Energy,光伏储能,32.75,33.48,32.11,32.91,132664881,4366272743.1,6.44
2025-08-27,601012,LONGi Green Energy,光伏储能,34.72,35.06,34.25,34.68,113092693,3921991538.21,5.49
2025-08-28,601012,LONGi Green Energy,光伏储能,34.87,35.56,34.61,35.21,150727817,5307777194.71,7.317
2025-08-29,601012,LONGi Green Energy,光伏储能,33.77,34.14,33.46,33.9,123203390,4176413917.26,5.981
2025-09-01,601012,LONGi Green Energy,光伏储能,35.56,36.48,34.84,35.61,105833685,3768813527.87,5.138
2025-09-02,601012,LONGi Green Energy,光伏储能,35.91,36.69,35.37,36.01,132082951,4755873082.68,6.412
2025-09-03,601012,LONGi Green Energy,光伏储能,36.4,37.35,35.71,36.43,106396806,3875865339.26,5.165
2025-09-04,601012,LONGi Green Energy,光伏储能,36.04,36.82,35.19,35.86,101477268,3638481601.66,4.926
2025-09-05,601012,LONGi Green Energy,光伏储能,35.92,36.71,35.6,35.95,99551143,3578388997.22,4.833
2025-09-08,601012,LONGi Green Energy,光伏储能,35.03,35.68,34.33,34.82,101594003,3537818255.83,4.932
2025-09-09,601012,LONGi Green Energy,光伏储能,34.89,35.48,33.63,34.5,132513775,4572182596.96,6.433
2025-09-10,601012,LONGi Green Energy,光伏储能,32.04,32.68,31.57,32.09,121087615,3885500088.0,5.878
2025-09-11,601012,LONGi Green Energy,光伏储能,31.82,32.39,31.4,31.75,131556023,4177530791.47,6.386
2025-09-12,601012,LONGi Green Energy,光伏储能,30.92,31.67,30.62,30.97,102684697,3180387097.72,4.985
2025-09-15,601012,LONGi Green Energy,光伏储能,32.32,32.54,31.86,32.03,115014664,3684126199.47,5.583
2025-09-16,601012,LONGi Green Energy,光伏储能,32.57,33.17,32.19,32.43,136787887,4436450109.61,6.64
2025-09-17,601012,LONGi Green Energy,光伏储能,31.76,32.46,31.55,32.02,163114162,5222985584.01,7.918
2025-09-18,601012,LONGi Green Energy,光伏储能,31.76,32.18,30.73,31.52,124322487,3918394758.59,6.035
2025-09-19,601012,LONGi Green Energy,光伏储能,32.16,32.91,31.65,32.11,101569007,3261533450.22,4.931
2025-09-22,601012,LONGi Green Energy,光伏储能,31.65,32.1,30.87,31.78,129703013,4121948740.12,6.296
2025-09-23,601012,LONGi Green Energy,光伏储能,30.6,31.14,30.28,30.42,119372627,3631482822.13,5.795
2025-09-24,601012,LONGi Green Energy,光伏储能,30.02,30.8,29.3,30.07,112661183,3387736190.67,5.469
2025-09-25,601012,LONGi Green Energy,光伏储能,31.54,32.14,30.83,31.4,166898807,5241020308.31,8.102
2025-09-26,601012,LONGi Green Energy,光伏储能,30.82,31.01,30.56,30.75,137141379,4217684234.15,6.657
2025-09-29,601012,LONGi Green Energy,光伏储能,30.32,30.87,29.85,30.53,132561099,4047007408.74,6.435
2025-09-30,601012,LONGi Green Energy,光伏储能,31.12,31.7,30.68,30.8,136973174,4219006763.29,6.649
2025-10-01,601012,LONGi Green Energy,光伏储能,30.97,31.41,30.63,30.77,140855004,4334049989.97,6.838
2025-10-02,601012,LONGi Green Energy,光伏储能,30.92,31.49,30.14,30.75,128087129,3938763871.89,6.218
2025-10-03,601012,LONGi Green Energy,光伏储能,31.02,31.13,30.69,30.93,105876335,3275024621.79,5.14
2025-10-06,601012,LONGi Green Energy,光伏储能,31.33,31.74,30.86,31.23,129031090,4029140404.24,6.264
2025-10-07,601012,LONGi Green Energy,光伏储能,30.82,31.66,30.29,31.08,123555360,3840286800.78,5.998
2025-10-08,601012,LONGi Green Energy,光伏储能,30.91,31.71,30.01,30.62,140882754,4314444610.64,6.839
2025-10-09,601012,LONGi Green Energy,光伏储能,30.91,31.56,29.9,30.57,129548106,3960555839.39,6.289
2025-10-10,601012,LONGi Green Energy,光伏储能,30.42,30.93,30.27,30.46,179611191,5470991519.04,8.719
2025-10-13,601012,LONGi Green Energy,光伏储能,31.39,31.6,30.66,31.47,147836729,4652175712.77,7.177
2025-10-14,601012,LONGi Green Energy,光伏储能,31.71,32.37,30.99,31.68,100270653,3176532010.83,4.868
2025-10-15,601012,LONGi Green Energy,光伏储能,32.0,32.37,31.5,32.05,92254612,2956321260.49,4.478
2025-10-16,601012,LONGi Green Energy,光伏储能,33.11,33.86,32.43,32.93,128028938,4216223797.31,6.215
2025-10-17,601012,LONGi Green Energy,光伏储能,33.76,34.08,32.94,33.86,135129078,4575056885.47,6.56
2025-10-20,601012,LONGi Green Energy,光伏储能,33.03,33.83,32.88,33.04,115647420,3821257613.87,5.614
2025-10-21,601012,LONGi Green Energy,光伏储能,33.59,34.11,33.19,33.93,151522233,5140407624.72,7.355
2025-10-22,601012,LONGi Green Energy,光伏储能,33.65,34.36,32.77,33.59,125285332,4207932168.61,6.082
2025-10-23,601012,LONGi Green Energy,光伏储能,34.94,35.67,34.18,34.67,116439437,4037167259.16,5.652
2025-10-24,601012,LONGi Green Energy,光伏储能,34.11,34.69,33.75,33.98,127979752,4348965722.71,6.213
2025-10-27,601012,LONGi Green Energy,光伏储能,33.58,34.16,32.86,33.6,157785377,5301979728.94,7.659
2025-10-28,601012,LONGi Green Energy,光伏储能,34.46,35.15,33.56,34.21,123968623,4240971014.04,6.018
2025-10-29,601012,LONGi Green Energy,光伏储能,34.0,34.73,33.3,34.14,162791945,5558103013.23,7.903
2025-10-30,601012,LONGi Green Energy,光伏储能,34.36,35.11,33.66,34.31,116669892,4003119184.56,5.664
2025-10-31,601012,LONGi Green Energy,光伏储能,33.87,34.59,33.49,33.96,150782178,5120331291.63,7.32
2025-11-03,601012,LONGi Green Energy,光伏储能,34.04,34.89,33.42,33.93,136708325,4638084089.32,6.636
2025-11-04,601012,LONGi Green Energy,光伏储能,32.7,33.3,32.26,32.87,124654115,4097071855.47,6.051
2025-11-05,601012,LONGi Green Energy,光伏储能,32.76,33.66,31.94,32.83,109662707,3600330441.75,5.323
2025-11-06,601012,LONGi Green Energy,光伏储能,31.56,32.5,31.13,31.78,150462828,4782438789.74,7.304
2025-11-07,601012,LONGi Green Energy,光伏储能,32.7,33.28,32.0,32.42,133327155,4322181031.14,6.472
2025-11-10,601012,LONGi Green Energy,光伏储能,32.68,33.32,32.25,32.58,197560513,6436000053.23,9.59
2025-11-11,601012,LONGi Green Energy,光伏储能,34.46,35.0,34.08,34.55,130535866,4509942860.51,6.337
2025-11-12,601012,LONGi Green Energy,光伏储能,35.78,36.11,35.47,35.95,113251713,4071592985.88,5.498
2025-11-13,601012,LONGi Green Energy,光伏储能,36.48,37.25,35.91,36.24,111840366,4053599630.53,5.429
2025-11-14,601012,LONGi Green Energy,光伏储能,36.07,36.39,35.62,36.11,128242282,4630279705.77,6.225
2025-11-17,601012,LONGi Green Energy,光伏储能,35.15,35.72,34.69,35.5,125350543,4450197219.57,6.085
2025-11-18,601012,LONGi Green Energy,光伏储能,36.84,37.33,36.1,36.9,137526228,5074795621.59,6.676
2025-11-19,601012,LONGi Green Energy,光伏储能,36.88,37.27,36.41,36.8,129512168,4766516232.56,6.287
2025-11-20,601012,LONGi Green Energy,光伏储能,39.15,39.53,38.65,38.99,134612278,5248497572.91,6.535
2025-11-21,601012,LONGi Green Energy,光伏储能,37.37,38.16,37.16,37.41,148072978,5539799414.29,7.188
2025-11-24,601012,LONGi Green Energy,光伏储能,37.33,37.83,36.36,37.2,110715550,4118554145.61,5.375
2025-11-25,601012,LONGi Green Energy,光伏储能,37.97,38.86,37.4,37.97,150484834,5713486275.53,7.305
2025-11-26,601012,LONGi Green Energy,光伏储能,38.19,38.6,38.04,38.32,124610275,4775646394.72,6.049
2025-11-27,601012,LONGi Green Energy,光伏储能,36.75,37.46,35.99,36.83,115096548,4239030045.89,5.587
2025-11-28,601012,LONGi Green Energy,光伏储能,36.38,36.79,36.04,36.39,132916048,4836322354.89,6.452
2025-12-01,601012,LONGi Green Energy,光伏储能,38.16,38.82,37.58,37.77,97982863,3700877980.22,4.756
2025-12-02,601012,LONGi Green Energy,光伏储能,37.39,38.5,36.78,37.57,151319250,5684628863.42,7.346
2025-12-03,601012,LONGi Green Energy,光伏储能,38.2,39.41,37.32,38.49,96682465,3720973314.19,4.693
2025-12-04,601012,LONGi Green Energy,光伏储能,39.39,39.79,38.82,39.25,139475353,5474464487.94,6.771
2025-12-05,601012,LONGi Green Energy,光伏储能,40.5,41.05,39.73,40.78,132222586,5391963977.43,6.419
2025-12-08,601012,LONGi Green Energy,光伏储能,38.93,39.71,38.24,39.12,128311507,5019973093.93,6.229
2025-12-09,601012,LONGi Green Energy,光伏储能,40.41,41.3,39.73,40.32,122482198,4938598060.17,5.946
2025-12-10,601012,LONGi Green Energy,光伏储能,38.3,39.49,37.53,38.55,144768483,5580392214.97,7.028
2025-12-11,601012,LONGi Green Energy,光伏储能,40.8,41.16,40.65,41.0,164755835,6755305555.57,7.998
2025-12-12,601012,LONGi Green Energy,光伏储能,41.79,42.43,40.58,41.51,102533359,4256408663.03,4.977
2025-12-15,601012,LONGi Green Energy,光伏储能,45.11,46.1,44.66,44.92,130944830,5882042484.6,6.357
2025-12-16,601012,LONGi Green Energy,光伏储能,44.34,45.03,43.54,44.71,132302886,5915163844.26,6.422
2025-12-17,601012,LONGi Green Energy,光伏储能,48.53,49.51,48.27,48.55,137699629,6684658608.8,6.684
2025-12-18,601012,LONGi Green Energy,光伏储能,46.97,48.02,45.94,46.79,123652374,5785337112.89,6.003
2025-12-19,601012,LONGi Green Energy,光伏储能,47.48,48.67,46.75,47.61,121766869,5797157405.19,5.911
2025-12-22,601012,LONGi Green Energy,光伏储能,48.49,48.95,47.18,48.22,109759956,5293138419.07,5.328
2025-12-23,601012,LONGi Green Energy,光伏储能,51.23,52.33,50.12,51.56,122436304,6312558477.59,5.944
2025-12-24,601012,LONGi Green Energy,光伏储能,53.19,54.25,52.34,52.78,132019422,6967438837.53,6.409
2025-12-25,601012,LONGi Green Energy,光伏储能,52.56,53.35,51.93,52.59,132509945,6969354481.62,6.433
2025-12-26,601012,LONGi Green Energy,光伏储能,52.0,53.54,51.35,52.24,120582251,6298765788.83,5.854
2025-12-29,601012,LONGi Green Energy,光伏储能,50.45,51.1,50.02,50.58,121568111,6148695724.36,5.901
2025-12-30,601012,LONGi Green Energy,光伏储能,49.76,51.1,49.03,49.88,133406294,6653963744.39,6.476
2025-12-31,601012,LONGi Green Energy,光伏储能,48.99,49.94,47.83,49.35,130787814,6454078734.57,6.349
2026-01-01,601012,LONGi Green Energy,光伏储能,50.38,50.98,49.48,50.42,121562397,6128967609.69,5.901
2026-01-02,601012,LONGi Green Energy,光伏储能,51.83,52.57,50.73,52.06,131146197,6827363399.12,6.366
2026-01-05,601012,LONGi Green Energy,光伏储能,50.68,51.92,50.19,51.11,125643269,6421504578.89,6.099
2026-01-06,601012,LONGi Green Energy,光伏储能,54.75,56.35,53.85,55.27,110038596,6081609448.83,5.342
2026-01-07,601012,LONGi Green Energy,光伏储能,52.63,53.24,52.09,52.37,117975611,6178004024.29,5.727
2026-01-08,601012,LONGi Green Energy,光伏储能,52.73,53.13,51.3,52.58,130450949,6858490124.2,6.333
2026-01-09,601012,LONGi Green Energy,光伏储能,53.64,54.32,52.6,53.51,141070204,7548069114.2,6.848
2026-01-12,601012,LONGi Green Energy,光伏储能,53.7,55.3,52.57,53.9,126108274,6797113977.34,6.122
2026-01-13,601012,LONGi Green Energy,光伏储能,51.89,53.07,51.49,51.78,139131649,7204563610.7,6.754
2026-01-14,601012,LONGi Green Energy,光伏储能,52.23,53.3,51.23,52.03,125128284,6509853207.94,6.074
2026-01-15,601012,LONGi Green Energy,光伏储能,52.9,54.04,52.58,53.2,112410349,5980721170.45,5.457
2026-01-16,601012,LONGi Green Energy,光伏储能,51.63,52.59,51.06,52.04,131377211,6836386137.28,6.378
2026-01-19,601012,LONGi Green Energy,光伏储能,49.67,50.24,48.69,50.02,138265314,6916074685.17,6.712
2026-01-20,601012,LONGi Green Energy,光伏储能,48.01,48.94,47.39,47.87,139849135,6694548497.49,6.789
2026-01-21,601012,LONGi Green Energy,光伏储能,51.24,51.79,49.98,50.94,124571085,6345366358.33,6.047
2026-01-22,601012,LONGi Green Energy,光伏储能,53.51,55.62,52.78,54.23,102393298,5552635564.44,4.971
2026-01-23,601012,LONGi Green Energy,光伏储能,51.98,52.26,51.11,52.05,115791270,6027007812.26,5.621
2026-01-26,601012,LONGi Green Energy,光伏储能,51.74,52.77,51.48,51.83,176253888,9135827721.26,8.556
2026-01-27,601012,LONGi Green Energy,光伏储能,51.84,53.16,51.55,51.9,110873872,5754674744.95,5.382
2026-01-28,601012,LONGi Green Energy,光伏储能,53.02,53.57,51.68,53.35,122547202,6537990657.38,5.949
2026-01-29,601012,LONGi Green Energy,光伏储能,53.7,54.71,52.51,53.79,132152171,7108739543.93,6.415
2026-01-30,601012,LONGi Green Energy,光伏储能,52.78,53.31,51.54,52.47,101152646,5307344662.68,4.91
2026-02-02,601012,LONGi Green Energy,光伏储能,53.95,54.12,53.35,53.95,140405512,7574706033.08,6.816
2026-02-03,601012,LONGi Green Energy,光伏储能,55.76,57.1,54.94,55.19,200856722,11084758533.59,9.75
2026-02-04,601012,LONGi Green Energy,光伏储能,58.79,60.12,58.09,58.6,114915166,6733953101.55,5.578
2026-02-05,601012,LONGi Green Energy,光伏储能,59.59,60.58,58.26,59.29,134355220,7965911925.17,6.522
2026-02-06,601012,LONGi Green Energy,光伏储能,59.4,60.28,58.74,59.25,113986833,6753383020.81,5.533
2026-02-09,601012,LONGi Green Energy,光伏储能,58.5,59.88,57.43,57.61,128574960,7407424038.14,6.242
2026-02-10,601012,LONGi Green Energy,光伏储能,58.09,59.42,57.61,58.25,145566683,8479791396.92,7.066
2026-02-11,601012,LONGi Green Energy,光伏储能,59.0,59.91,58.47,58.74,145822355,8566055087.94,7.079
2026-02-12,601012,LONGi Green Energy,光伏储能,54.95,55.67,53.62,55.04,113163147,6228383335.38,5.493
2026-02-13,601012,LONGi Green Energy,光伏储能,56.06,57.2,55.68,55.96,137248409,7680873323.28,6.663
2026-02-16,601012,LONGi Green Energy,光伏储能,57.63,58.78,56.86,57.5,120999926,6957984848.67,5.874
2026-02-17,601012,LONGi Green Energy,光伏储能,57.0,58.43,56.46,56.85,105786937,6014231435.12,5.135
2026-02-18,601012,LONGi Green Energy,光伏储能,54.39,54.9,54.18,54.65,131193291,7170117854.77,6.369
2026-02-19,601012,LONGi Green Energy,光伏储能,55.99,57.37,54.91,56.49,110061439,6216836756.06,5.343
2026-02-20,601012,LONGi Green Energy,光伏储能,58.04,58.42,57.08,57.89,115396724,6680231331.54,5.602
2026-02-23,601012,LONGi Green Energy,光伏储能,53.64,54.62,52.84,53.53,119649516,6404945049.81,5.808
2026-02-24,601012,LONGi Green Energy,光伏储能,53.38,54.78,52.07,53.64,142441157,7640068973.14,6.915
2026-02-25,601012,LONGi Green Energy,光伏储能,54.78,55.06,53.21,54.49,112483876,6128722044.5,5.46
2026-02-26,601012,LONGi Green Energy,光伏储能,53.24,53.91,52.9,53.69,127847632,6864624232.27,6.206
2026-02-27,601012,LONGi Green Energy,光伏储能,49.6,50.08,48.28,49.54,141636307,7016947724.72,6.876
2026-03-02,601012,LONGi Green Energy,光伏储能,47.14,48.61,46.87,47.69,151067233,7203828338.81,7.333
2026-03-03,601012,LONGi Green Energy,光伏储能,46.41,46.95,45.34,46.47,140002916,6506532599.75,6.796
2026-03-04,601012,LONGi Green Energy,光伏储能,44.71,45.74,43.39,44.39,124465700,5524658615.26,6.042
2026-03-05,601012,LONGi Green Energy,光伏储能,43.47,43.93,42.31,43.43,124597083,5411435208.31,6.048
2026-03-06,601012,LONGi Green Energy,光伏储能,44.99,45.29,44.68,44.93,115929039,5208493778.78,5.628
2026-03-09,601012,LONGi Green Energy,光伏储能,43.86,44.04,43.67,43.87,112919896,4953813482.74,5.482
2026-03-10,601012,LONGi Green Energy,光伏储能,43.97,44.8,43.2,44.1,136909990,6037808131.36,6.646
