date,ticker,open,high,low,close,volume,amount
2024-09-19,1211.HK,289.41,290.54,287.44,288.9,79112412,22855343742.01
2024-09-20,1211.HK,284.47,288.28,279.92,282.92,66068156,18691801356.36
2024-09-23,1211.HK,289.59,294.93,283.46,290.69,87643085,25477051743.33
2024-09-24,1211.HK,283.82,290.2,279.41,285.08,108623354,30966763906.91
2024-09-25,1211.HK,279.76,285.96,276.94,280.69,72799132,20433902949.93
2024-09-26,1211.HK,275.2,276.86,271.58,274.75,82556321,22682236902.01
2024-09-27,1211.HK,271.84,275.51,267.52,270.06,113673468,30698599309.34
2024-09-30,1211.HK,273.05,279.22,268.2,272.26,77897943,21208392914.81
2024-10-01,1211.HK,275.88,281.71,271.35,275.87,79984773,22065284706.29
2024-10-02,1211.HK,283.85,289.14,281.92,283.53,74518431,21128115608.95
2024-10-03,1211.HK,282.01,285.88,275.17,279.41,82402063,23023934414.06
2024-10-04,1211.HK,277.69,279.99,271.04,275.32,87860859,24189537308.25
2024-10-07,1211.HK,269.24,271.8,262.56,268.81,69176850,18595520336.86
2024-10-08,1211.HK,268.08,271.04,264.47,267.84,78329517,20979396032.32
2024-10-09,1211.HK,261.59,267.84,255.77,261.73,84463058,22106679261.48
2024-10-10,1211.HK,256.71,260.29,249.75,254.89,71266713,18165142646.65
2024-10-11,1211.HK,259.54,262.7,257.2,261.77,91374038,23918736151.81
2024-10-14,1211.HK,267.83,274.14,262.98,265.91,77228676,20535768213.3
2024-10-15,1211.HK,256.54,258.24,250.08,256.07,75200477,19256830814.64
2024-10-16,1211.HK,260.7,265.97,256.22,260.83,73740389,19233390874.08
2024-10-17,1211.HK,250.47,256.39,247.01,251.15,85758585,21537912123.41
2024-10-18,1211.HK,248.9,256.15,245.2,250.29,76599868,19171956000.71
2024-10-21,1211.HK,251.14,253.73,245.44,251.12,81524785,20472493007.33
2024-10-22,1211.HK,255.39,258.8,252.01,254.21,76040717,19330613524.47
2024-10-23,1211.HK,252.5,257.68,250.54,254.73,73444948,18708850072.56
2024-10-24,1211.HK,259.35,267.44,255.92,261.26,64808406,16931700175.11
2024-10-25,1211.HK,255.22,259.46,250.5,254.19,68618684,17441883933.24
2024-10-28,1211.HK,251.42,256.59,247.61,251.13,120309264,30213659848.71
2024-10-29,1211.HK,251.1,252.61,246.8,250.28,77795993,19470413873.55
2024-10-30,1211.HK,252.12,257.44,247.73,251.82,79192252,19942451082.82
2024-10-31,1211.HK,239.45,242.85,235.06,239.25,72413109,17324816845.29
2024-11-01,1211.HK,235.92,242.2,233.9,238.01,73550575,17505835340.67
2024-11-04,1211.HK,236.28,241.82,230.95,233.4,92018023,21477181390.08
2024-11-05,1211.HK,219.79,221.75,218.07,220.14,91983282,20248997011.27
2024-11-06,1211.HK,222.65,226.69,218.36,221.97,82123407,18228631594.66
2024-11-07,1211.HK,213.99,216.87,210.01,215.35,65168393,14034298086.61
2024-11-08,1211.HK,217.07,220.0,212.1,214.54,81443656,17472624954.86
2024-11-11,1211.HK,211.06,214.55,206.9,210.59,78574745,16547127641.91
2024-11-12,1211.HK,211.51,213.67,209.48,211.63,77444602,16389442969.03
2024-11-13,1211.HK,207.22,210.32,205.29,209.33,82011973,17167316496.79
2024-11-14,1211.HK,209.85,214.23,206.2,211.79,68142263,14431783345.09
2024-11-15,1211.HK,207.28,211.2,206.53,209.21,76222333,15946557525.97
2024-11-18,1211.HK,213.89,217.77,209.18,213.39,78451052,16740708946.62
2024-11-19,1211.HK,209.08,211.13,204.48,208.09,69567142,14476558996.66
2024-11-20,1211.HK,205.33,206.34,202.48,205.49,70542414,14495915170.72
2024-11-21,1211.HK,206.79,213.1,203.57,209.31,69137076,14471202166.19
2024-11-22,1211.HK,204.57,207.79,203.42,204.83,73388084,15032315957.74
2024-11-25,1211.HK,199.9,202.59,193.09,197.78,61139855,12092400791.8
2024-11-26,1211.HK,202.7,206.56,200.45,202.11,58538908,11831174345.27
2024-11-27,1211.HK,203.39,207.46,200.32,206.05,76800055,15824976632.91
2024-11-28,1211.HK,205.96,208.97,204.86,205.97,78831467,16236933030.95
2024-11-29,1211.HK,208.67,213.27,204.55,209.34,72084113,15089856184.71
2024-12-02,1211.HK,211.01,212.26,210.25,210.94,78985549,16661113867.31
2024-12-03,1211.HK,208.07,212.43,201.4,206.31,70231397,14489526076.68
2024-12-04,1211.HK,207.83,209.99,205.89,208.03,90498591,18826072499.67
2024-12-05,1211.HK,211.06,212.9,207.67,208.96,76801676,16048319970.62
2024-12-06,1211.HK,197.81,201.0,195.38,196.34,77642446,15244666645.17
2024-12-09,1211.HK,196.71,197.84,193.76,196.96,112193658,22097215850.65
2024-12-10,1211.HK,200.12,202.04,197.23,199.37,74625981,14878191652.24
2024-12-11,1211.HK,199.19,202.5,195.85,198.43,70478792,13984853523.67
2024-12-12,1211.HK,195.54,200.27,194.61,196.91,87521308,17233699962.13
2024-12-13,1211.HK,190.04,193.57,188.09,189.39,79320581,15022136701.84
2024-12-16,1211.HK,190.15,194.01,188.28,189.83,75092232,14254652502.88
2024-12-17,1211.HK,180.07,186.43,176.31,183.08,81600497,14939200025.15
2024-12-18,1211.HK,187.64,190.87,183.02,185.28,78195790,14488360606.55
2024-12-19,1211.HK,189.19,192.95,185.87,190.76,85979239,16401260289.54
2024-12-20,1211.HK,197.91,200.84,194.79,198.14,86124419,17064516658.39
2024-12-23,1211.HK,203.95,205.46,198.45,202.93,83645404,16974066621.24
2024-12-24,1211.HK,205.14,207.27,199.81,203.9,121990524,24873829858.72
2024-12-25,1211.HK,201.77,203.11,198.62,200.96,77918276,15658804119.83
2024-12-26,1211.HK,188.21,189.44,184.56,188.63,78473136,14802089234.57
2024-12-27,1211.HK,189.5,193.17,185.49,188.96,97214566,18369275316.1
2024-12-30,1211.HK,185.64,186.52,181.67,185.62,86553329,16065718470.73
2024-12-31,1211.HK,193.79,198.15,190.34,191.35,91580749,17524230000.21
2025-01-01,1211.HK,186.16,189.38,182.18,186.08,78037275,14521202247.95
2025-01-02,1211.HK,181.2,183.71,177.74,182.33,76509472,13950244483.96
2025-01-03,1211.HK,186.14,186.99,182.02,184.98,89637090,16580911434.51
2025-01-06,1211.HK,177.69,179.34,175.66,177.51,74457567,13216743542.27
2025-01-07,1211.HK,178.85,183.0,176.01,179.36,90404293,16214831361.67
2025-01-08,1211.HK,177.76,180.5,176.37,177.7,86677965,15402762860.37
2025-01-09,1211.HK,177.39,180.2,172.09,175.9,86747858,15258903793.13
2025-01-10,1211.HK,178.83,180.97,176.56,178.69,86781263,15506677980.15
2025-01-13,1211.HK,176.69,179.85,174.84,176.33,76375180,13467275325.26
2025-01-14,1211.HK,176.16,177.47,173.3,175.61,71232052,12509234846.88
2025-01-15,1211.HK,182.74,184.17,180.0,181.87,82165577,14943295961.45
2025-01-16,1211.HK,186.35,188.53,182.85,185.98,102029565,18975296961.89
2025-01-17,1211.HK,187.77,189.53,184.16,188.61,86790443,16369752513.84
2025-01-20,1211.HK,186.96,191.31,182.31,186.67,77839864,14530620697.46
2025-01-21,1211.HK,187.51,189.53,182.97,186.44,76086827,14185971340.09
2025-01-22,1211.HK,187.64,192.57,185.65,188.34,72467734,13648269393.61
2025-01-23,1211.HK,194.44,198.83,189.77,194.79,106476391,20740548114.34
2025-01-24,1211.HK,194.1,198.48,191.9,192.63,97936078,18865483045.15
2025-01-27,1211.HK,192.91,195.52,189.49,193.09,92474332,17856280037.28
2025-01-28,1211.HK,190.03,196.16,187.74,191.69,74499982,14281259175.21
2025-01-29,1211.HK,187.3,192.77,183.47,188.31,67053879,12626685919.61
2025-01-30,1211.HK,184.82,186.79,182.21,185.74,102938291,19119430161.9
2025-01-31,1211.HK,185.46,188.95,180.83,184.73,108143853,19977396342.23
2025-02-03,1211.HK,187.1,191.57,186.42,188.99,109777776,20747040475.01
2025-02-04,1211.HK,193.15,196.45,188.67,192.63,96679385,18623564739.82
2025-02-05,1211.HK,186.02,189.94,184.25,187.87,90751914,17049602563.04
2025-02-06,1211.HK,183.68,187.12,179.46,182.48,84779524,15470913220.28
2025-02-07,1211.HK,172.64,178.15,170.31,174.88,73733353,12894374120.54
2025-02-10,1211.HK,170.05,174.41,169.09,172.21,74039061,12750306629.94
2025-02-11,1211.HK,175.22,179.37,170.58,173.45,69562397,12065617120.5
2025-02-12,1211.HK,178.97,183.81,175.96,181.3,90760784,16454869406.34
2025-02-13,1211.HK,179.12,179.88,174.44,178.42,75953488,13551261282.51
2025-02-14,1211.HK,176.75,179.12,174.98,178.36,72553668,12941025652.62
2025-02-17,1211.HK,181.97,186.18,178.41,180.43,94759215,17097776391.47
2025-02-18,1211.HK,180.41,181.85,178.26,180.12,84894478,15291617730.48
2025-02-19,1211.HK,179.81,183.58,178.53,180.31,83103336,14984086933.89
2025-02-20,1211.HK,176.99,179.17,172.96,178.57,76767863,13708410614.52
2025-02-21,1211.HK,178.11,180.75,173.61,177.1,68562665,12142678864.88
2025-02-24,1211.HK,173.16,176.6,170.81,173.58,101071972,17544266507.12
2025-02-25,1211.HK,176.18,177.43,172.58,175.66,76248592,13394174864.3
2025-02-26,1211.HK,172.27,174.05,170.08,171.91,87990773,15126118724.09
2025-02-27,1211.HK,173.24,174.15,169.93,171.55,93463287,16034040238.68
2025-02-28,1211.HK,172.41,176.26,171.24,172.75,78650793,13587216684.91
2025-03-03,1211.HK,166.59,167.57,164.32,166.19,87312592,14510844278.08
2025-03-04,1211.HK,167.29,169.8,164.24,167.38,85786445,14359089703.81
2025-03-05,1211.HK,168.39,171.38,167.39,168.27,80672391,13574697109.72
2025-03-06,1211.HK,167.11,168.97,164.06,165.77,75891762,12580354618.34
2025-03-07,1211.HK,171.4,175.64,169.85,171.67,78770356,13522497219.1
2025-03-10,1211.HK,169.41,173.26,165.06,169.07,78672539,13301300017.89
2025-03-11,1211.HK,163.09,166.7,162.42,163.35,87167730,14238587911.09
2025-03-12,1211.HK,158.29,160.97,155.58,158.12,70833252,11200114908.93
2025-03-13,1211.HK,155.53,158.75,153.99,155.06,76158469,11808995381.05
2025-03-14,1211.HK,151.52,154.38,150.94,151.97,64344012,9778369315.33
2025-03-17,1211.HK,149.02,153.48,146.54,150.93,73985419,11166421577.06
2025-03-18,1211.HK,147.77,149.84,146.71,147.42,105082294,15491086802.21
2025-03-19,1211.HK,143.04,145.64,140.65,143.45,86099247,12350631349.11
2025-03-20,1211.HK,141.92,145.87,139.86,142.45,70546784,10049715591.87
2025-03-21,1211.HK,140.81,143.76,138.82,141.1,82817737,11685493182.85
2025-03-24,1211.HK,141.98,144.01,138.88,142.5,102217607,14565640556.12
2025-03-25,1211.HK,144.91,148.35,142.51,144.13,73829888,10640734514.45
2025-03-26,1211.HK,147.5,147.96,146.03,147.02,80962023,11903370569.63
2025-03-27,1211.HK,144.8,146.39,142.45,145.33,85624642,12443889073.28
2025-03-28,1211.HK,141.12,145.11,139.1,142.07,66532747,9452121818.86
2025-03-31,1211.HK,148.44,150.62,147.55,148.39,80695675,11974436239.82
2025-04-01,1211.HK,148.65,152.19,147.55,149.02,69262322,10321601170.51
2025-04-02,1211.HK,148.03,151.75,144.81,148.4,81823324,12142820508.24
2025-04-03,1211.HK,149.5,153.9,146.56,151.21,82249366,12437017994.31
2025-04-04,1211.HK,151.34,153.87,146.86,149.47,85759729,12818426580.22
2025-04-07,1211.HK,151.4,154.12,149.81,150.65,87678079,13208549913.28
2025-04-08,1211.HK,148.51,152.79,147.02,149.67,83259019,12461060125.03
2025-04-09,1211.HK,151.75,155.42,150.08,152.6,88442914,13496743302.69
2025-04-10,1211.HK,152.25,153.3,147.81,151.21,80876683,12229735828.57
2025-04-11,1211.HK,153.22,156.61,151.93,152.87,69352159,10601861404.22
2025-04-14,1211.HK,159.79,161.2,158.99,160.58,64703814,10390072248.8
2025-04-15,1211.HK,158.46,159.28,155.28,157.57,80571995,12695731155.63
2025-04-16,1211.HK,154.32,156.4,151.51,153.59,92249802,14168363943.44
2025-04-17,1211.HK,149.56,152.23,148.89,150.96,79822471,12049697222.05
2025-04-18,1211.HK,148.04,149.94,144.27,147.24,104975977,15456180777.52
2025-04-21,1211.HK,144.69,145.75,141.52,143.72,59795874,8594058653.55
2025-04-22,1211.HK,143.95,147.64,140.89,144.84,65427026,9476392469.5
2025-04-23,1211.HK,142.2,144.03,138.74,141.9,80967657,11489397271.79
2025-04-24,1211.HK,141.9,143.37,138.81,142.63,86834194,12385121370.68
2025-04-25,1211.HK,140.23,141.55,139.43,140.91,103021571,14516597265.55
2025-04-28,1211.HK,141.88,145.82,140.7,142.42,76965129,10961371972.67
2025-04-29,1211.HK,148.61,149.69,147.81,149.22,75399536,11251135329.7
2025-04-30,1211.HK,146.71,148.87,144.76,147.41,81979450,12084959358.3
2025-05-01,1211.HK,156.11,158.94,152.25,154.49,73237721,11314377219.72
2025-05-02,1211.HK,151.73,152.65,148.41,150.54,68939393,10378115472.82
2025-05-05,1211.HK,154.33,157.34,152.57,153.94,79520463,12241685836.62
2025-05-06,1211.HK,152.8,154.93,149.87,153.06,74286662,11370524507.67
2025-05-07,1211.HK,155.91,158.69,152.58,155.35,94639051,14701802496.46
2025-05-08,1211.HK,156.13,158.65,152.05,155.6,97326176,15144172601.61
2025-05-09,1211.HK,152.05,152.57,148.98,151.98,77453243,11771722382.74
2025-05-12,1211.HK,157.34,159.23,156.69,158.1,87018467,13757845352.24
2025-05-13,1211.HK,160.99,162.34,157.47,161.25,75779429,12219638702.2
2025-05-14,1211.HK,166.39,169.32,164.18,165.96,74984973,12444524408.68
2025-05-15,1211.HK,163.77,167.94,162.57,164.09,90213699,14803414679.13
2025-05-16,1211.HK,168.8,172.42,163.98,166.61,74343416,12386410576.36
2025-05-19,1211.HK,164.03,165.6,160.06,163.06,83209835,13568527044.89
2025-05-20,1211.HK,162.66,165.45,159.94,163.9,86987565,14257344325.84
2025-05-21,1211.HK,168.27,171.65,164.49,168.86,81535843,13767986012.04
2025-05-22,1211.HK,161.44,163.6,158.34,162.29,82005652,13308742860.02
2025-05-23,1211.HK,163.85,167.58,161.96,163.5,70952186,11600744161.25
2025-05-26,1211.HK,166.81,171.54,165.87,167.7,71299854,11956690066.02
2025-05-27,1211.HK,162.59,166.36,160.6,161.15,74820355,12057283529.51
2025-05-28,1211.HK,160.72,162.82,158.22,160.98,75651059,12178472165.16
2025-05-29,1211.HK,154.63,157.16,151.71,154.42,77812674,12015706443.69
2025-05-30,1211.HK,152.29,155.56,149.05,150.63,70702705,10650247278.92
2025-06-02,1211.HK,150.54,153.28,149.68,151.46,76236744,11546642273.73
2025-06-03,1211.HK,151.8,154.06,148.43,151.01,61785282,9330405025.53
2025-06-04,1211.HK,145.3,148.05,142.93,146.16,89410340,13068232813.11
2025-06-05,1211.HK,143.47,144.98,141.24,142.59,71887421,10250450854.12
2025-06-06,1211.HK,148.49,149.83,146.52,148.71,84886454,12623457760.14
2025-06-09,1211.HK,148.0,151.39,144.81,148.99,65978470,9829825240.54
2025-06-10,1211.HK,147.95,148.75,146.47,147.91,68377720,10113451059.16
2025-06-11,1211.HK,151.05,152.96,147.53,150.22,82928919,12457231687.36
2025-06-12,1211.HK,152.21,157.36,150.57,154.16,77868812,12004367138.32
2025-06-13,1211.HK,147.51,151.6,145.75,148.25,80008908,11861400664.95
2025-06-16,1211.HK,143.28,146.49,141.65,143.36,71601095,10264652540.89
2025-06-17,1211.HK,143.05,144.67,139.82,143.27,105199332,15071743045.24
2025-06-18,1211.HK,137.14,138.63,135.34,136.93,79255972,10852756510.52
2025-06-19,1211.HK,139.49,140.85,136.39,138.35,80512185,11138682950.4
2025-06-20,1211.HK,137.27,141.77,135.18,139.42,84354472,11761030972.53
2025-06-23,1211.HK,141.46,145.22,139.26,141.87,59968766,8507888827.08
2025-06-24,1211.HK,148.03,150.19,145.71,147.41,63536531,9366193057.23
2025-06-25,1211.HK,145.1,145.95,142.24,143.58,81366607,11682657230.06
2025-06-26,1211.HK,139.45,143.28,138.16,140.47,88272119,12399224735.91
2025-06-27,1211.HK,138.03,139.44,134.2,137.27,80488679,11048859986.89
2025-06-30,1211.HK,140.38,141.2,138.75,140.71,90534474,12739269072.06
2025-07-01,1211.HK,135.25,138.55,134.0,135.89,91646310,12453753780.78
2025-07-02,1211.HK,131.75,134.65,130.6,131.75,100188874,13199674250.08
2025-07-03,1211.HK,125.29,126.02,123.87,125.09,82277111,10291694692.87
2025-07-04,1211.HK,124.34,125.38,122.0,124.05,69914574,8672993005.86
2025-07-07,1211.HK,127.31,130.13,124.47,127.06,87599290,11130192651.41
2025-07-08,1211.HK,131.36,133.0,128.44,131.66,97085217,12782443895.24
2025-07-09,1211.HK,128.39,131.95,127.9,129.02,74010752,9548695860.65
2025-07-10,1211.HK,131.7,134.49,129.94,132.32,74271074,9827430117.05
2025-07-11,1211.HK,127.18,128.44,125.29,126.69,78242210,9912496947.45
2025-07-14,1211.HK,130.61,132.87,126.7,129.59,89682753,11621749118.48
2025-07-15,1211.HK,127.2,128.71,124.94,127.53,82893314,10571658867.59
2025-07-16,1211.HK,127.03,128.18,124.27,126.66,72707498,9209457293.44
2025-07-17,1211.HK,119.96,121.2,118.25,120.84,72196297,8723993227.05
2025-07-18,1211.HK,121.4,123.49,120.63,121.43,71488254,8680583155.23
2025-07-21,1211.HK,121.09,123.15,119.79,122.11,85064200,10387577681.85
2025-07-22,1211.HK,121.51,123.64,119.83,121.61,80410158,9778629430.75
2025-07-23,1211.HK,119.35,121.72,117.08,117.79,93512973,11014991043.24
2025-07-24,1211.HK,119.94,120.65,116.29,118.25,77519907,9166567993.52
2025-07-25,1211.HK,115.95,117.99,115.57,117.16,67645572,7925310899.14
2025-07-28,1211.HK,119.86,120.42,118.38,119.34,78167158,9328159716.8
2025-07-29,1211.HK,116.72,117.77,115.11,117.04,76534579,8957316286.58
2025-07-30,1211.HK,113.62,116.96,111.84,114.79,69391714,7965501142.73
2025-07-31,1211.HK,110.98,112.21,109.39,111.27,83507654,9291801997.67
2025-08-01,1211.HK,114.43,116.2,111.1,113.12,89934454,10173183520.05
2025-08-04,1211.HK,111.82,114.36,110.17,111.97,78165950,8752224555.73
2025-08-05,1211.HK,111.35,113.26,108.43,110.8,72151894,7994716550.31
2025-08-06,1211.HK,110.83,112.21,107.97,110.35,75037781,8280092444.25
2025-08-07,1211.HK,111.34,114.04,109.27,111.71,63728053,7118847293.16
2025-08-08,1211.HK,114.68,115.82,113.2,114.69,85265748,9779458295.51
2025-08-11,1211.HK,115.84,117.8,115.04,116.15,72431942,8412682301.73
2025-08-12,1211.HK,119.32,120.98,115.94,117.83,77053703,9079560065.41
2025-08-13,1211.HK,114.64,115.34,113.45,114.66,88038712,10094936366.38
2025-08-14,1211.HK,110.79,112.46,110.41,111.86,84302538,9429697856.26
2025-08-15,1211.HK,110.72,111.8,109.84,111.03,101550586,11275346032.74
2025-08-18,1211.HK,114.52,116.92,113.72,114.15,77787557,8879800955.6
2025-08-19,1211.HK,113.85,115.9,112.53,113.73,86821116,9874345594.54
2025-08-20,1211.HK,115.13,117.89,113.69,116.16,80292110,9327048436.05
2025-08-21,1211.HK,114.15,115.71,111.84,114.3,77235210,8828047872.35
2025-08-22,1211.HK,114.83,117.14,112.58,114.46,78361664,8969458797.77
2025-08-25,1211.HK,116.7,117.11,114.02,115.38,105782886,12205319624.89
2025-08-26,1211.HK,118.08,120.32,115.11,117.7,89340778,10515379156.39
2025-08-27,1211.HK,115.79,118.4,113.82,115.74,80815933,9353316437.69
2025-08-28,1211.HK,113.83,115.24,113.07,114.06,73598091,8394651564.65
2025-08-29,1211.HK,114.83,116.52,114.27,114.8,74346474,8534762862.2
2025-09-01,1211.HK,111.89,114.32,109.46,112.66,73156520,8242074901.79
2025-09-02,1211.HK,107.13,109.21,105.86,107.46,87972746,9453396512.03
2025-09-03,1211.HK,107.86,109.67,104.68,106.88,80372671,8589904249.03
2025-09-04,1211.HK,110.02,111.23,108.82,109.23,104032912,11363553081.81
2025-09-05,1211.HK,112.31,114.98,111.36,112.39,80513645,9048873773.92
2025-09-08,1211.HK,108.16,110.91,107.25,109.07,70090357,7644510327.04
2025-09-09,1211.HK,112.36,115.63,109.83,113.35,62784927,7116559860.79
2025-09-10,1211.HK,109.03,112.59,107.63,110.44,74676255,8247243508.26
2025-09-11,1211.HK,113.56,115.26,110.2,112.77,72692566,8197187484.36
2025-09-12,1211.HK,108.44,109.28,107.65,108.51,86374690,9372858016.59
2025-09-15,1211.HK,109.09,112.27,108.56,109.78,92547239,10159851987.06
2025-09-16,1211.HK,106.8,107.46,104.75,106.85,98956096,10573035852.79
2025-09-17,1211.HK,105.31,107.23,102.92,105.55,74129581,7824692869.58
2025-09-18,1211.HK,105.15,107.27,103.17,105.56,74340512,7847083739.99
2025-09-19,1211.HK,104.2,105.37,103.2,104.27,99099181,10333426643.92
2025-09-22,1211.HK,105.8,108.02,102.86,105.22,84455933,8886390973.61
2025-09-23,1211.HK,110.87,113.79,110.16,111.56,66196553,7385011298.92
2025-09-24,1211.HK,111.29,112.82,109.02,111.35,75863458,8447626595.08
2025-09-25,1211.HK,108.79,110.51,108.04,108.74,79531760,8648159574.11
2025-09-26,1211.HK,109.07,111.09,106.59,108.24,75846981,8209884963.01
2025-09-29,1211.HK,113.97,114.68,111.51,112.01,85268244,9550733512.27
2025-09-30,1211.HK,108.65,109.52,106.12,108.57,78434158,8515751440.27
2025-10-01,1211.HK,107.1,108.19,106.07,107.81,74438204,8025111609.69
2025-10-02,1211.HK,109.66,112.86,108.23,110.92,71306960,7909097161.16
2025-10-03,1211.HK,115.33,117.3,113.84,115.03,67203647,7730571163.01
2025-10-06,1211.HK,115.22,118.79,113.07,116.2,109440052,12717217004.99
2025-10-07,1211.HK,120.06,120.88,117.54,119.72,81975228,9814285100.08
2025-10-08,1211.HK,121.3,123.64,117.4,120.03,69472232,8338587520.13
2025-10-09,1211.HK,126.22,129.77,123.62,127.05,71618107,9099232309.63
2025-10-10,1211.HK,128.24,131.28,126.59,129.76,95058638,12334675739.58
2025-10-13,1211.HK,133.19,136.14,130.19,133.18,71944138,9581760529.45
2025-10-14,1211.HK,134.06,136.92,133.46,134.36,94502862,12697622905.74
2025-10-15,1211.HK,134.39,135.47,133.02,134.52,96837887,13026674194.63
2025-10-16,1211.HK,142.92,144.33,141.89,142.72,94803535,13530047091.26
2025-10-17,1211.HK,142.74,146.01,140.61,142.41,80621897,11481193063.0
2025-10-20,1211.HK,143.28,146.49,142.69,143.96,79156093,11395016023.26
2025-10-21,1211.HK,145.81,149.01,143.44,144.71,93506040,13531599444.1
2025-10-22,1211.HK,146.4,148.23,144.08,146.18,80824954,11815390072.07
2025-10-23,1211.HK,143.66,145.24,142.53,143.34,81915668,11741608794.53
2025-10-24,1211.HK,148.6,151.99,144.71,147.7,75768354,11191037065.52
2025-10-27,1211.HK,144.21,146.88,141.92,144.12,81084495,11685854671.38
2025-10-28,1211.HK,139.67,141.63,136.63,140.36,63787891,8953127614.74
2025-10-29,1211.HK,139.18,142.03,137.49,140.09,84916197,11895709862.07
2025-10-30,1211.HK,145.89,148.38,142.7,144.55,80015645,11566197793.49
2025-10-31,1211.HK,140.91,142.19,139.17,140.63,92333036,12985025365.82
2025-11-03,1211.HK,146.88,148.33,144.76,145.93,105447076,15387534982.66
2025-11-04,1211.HK,144.88,146.75,142.65,144.99,71801340,10410339183.8
2025-11-05,1211.HK,143.61,145.65,139.96,142.77,61011991,8710616060.99
2025-11-06,1211.HK,147.12,149.58,146.05,146.9,89385217,13130787598.95
2025-11-07,1211.HK,142.9,144.45,141.36,143.34,104080406,14918808296.99
2025-11-10,1211.HK,144.49,145.49,143.36,144.04,102018818,14695256538.7
2025-11-11,1211.HK,145.7,148.98,143.08,146.14,91146252,13320318572.07
2025-11-12,1211.HK,148.36,149.17,147.61,148.14,76515333,11335068798.87
2025-11-13,1211.HK,144.96,148.16,143.64,145.46,76188272,11082386511.29
2025-11-14,1211.HK,145.52,148.55,143.63,146.04,86581621,12644096820.83
2025-11-17,1211.HK,144.51,147.17,143.37,144.37,82638005,11930250816.67
2025-11-18,1211.HK,146.47,149.08,145.77,146.5,80683634,11820401417.33
2025-11-19,1211.HK,148.14,151.04,144.8,148.11,69670703,10319059860.02
2025-11-20,1211.HK,148.83,150.99,146.62,148.86,84915483,12640920038.5
2025-11-21,1211.HK,150.95,153.06,149.67,152.08,89479613,13607713464.8
2025-11-24,1211.HK,154.09,155.6,151.99,154.41,80952376,12499898847.09
2025-11-25,1211.HK,155.71,157.05,152.76,155.89,101651311,15846498006.27
2025-11-26,1211.HK,151.65,157.23,149.38,154.05,79717222,12280507233.36
2025-11-27,1211.HK,156.44,159.31,153.81,157.11,70338866,11050707613.35
2025-11-28,1211.HK,161.8,162.54,159.87,161.67,74894119,12107892130.0
2025-12-01,1211.HK,157.69,159.0,156.15,158.3,88926879,14077281767.45
2025-12-02,1211.HK,164.03,166.53,161.25,164.67,87031710,14331892634.01
2025-12-03,1211.HK,164.09,169.77,163.39,165.93,67189987,11148686048.63
2025-12-04,1211.HK,163.65,164.37,161.06,161.94,83717356,13557565314.86
2025-12-05,1211.HK,160.09,162.98,157.14,160.72,77922609,12523515892.75
2025-12-08,1211.HK,157.52,160.63,154.42,157.6,82082765,12936058509.48
2025-12-09,1211.HK,155.49,158.0,153.07,155.74,77096009,12006583209.97
2025-12-10,1211.HK,158.09,160.36,157.05,157.54,77237444,12168151593.67
2025-12-11,1211.HK,156.34,157.29,153.26,155.89,77588922,12095207574.6
2025-12-12,1211.HK,156.9,157.88,156.24,157.4,80931737,12738659155.67
2025-12-15,1211.HK,162.02,165.89,158.89,160.21,97962042,15694969326.6
2025-12-16,1211.HK,158.58,159.69,155.97,157.55,91638096,14437593853.24
2025-12-17,1211.HK,157.05,160.79,153.32,157.5,79115797,12460446489.71
2025-12-18,1211.HK,152.52,155.49,149.68,152.34,73707649,11228777446.2
2025-12-19,1211.HK,149.76,154.2,148.85,150.99,76089537,11488932546.36
2025-12-22,1211.HK,145.35,146.09,143.89,145.06,72716881,10548468359.36
2025-12-23,1211.HK,145.69,148.31,145.12,146.86,80289866,11791024304.05
2025-12-24,1211.HK,155.21,156.19,154.19,155.07,76841791,11915654278.29
2025-12-25,1211.HK,154.22,155.36,150.78,153.58,94147283,14458876910.38
2025-12-26,1211.HK,155.32,157.28,152.23,153.05,76065661,11641584690.43
2025-12-29,1211.HK,157.24,160.38,153.7,156.18,81747725,12767221992.33
2025-12-30,1211.HK,151.88,154.26,148.76,152.63,87988220,13429799321.71
2025-12-31,1211.HK,144.16,144.61,141.66,143.78,70308243,10109120781.45
2026-01-01,1211.HK,143.55,145.13,141.76,144.38,84187658,12154700386.24
2026-01-02,1211.HK,147.56,149.6,144.52,147.1,90432373,13302707194.69
2026-01-05,1211.HK,143.25,147.16,142.06,144.13,72810872,10494247788.25
2026-01-06,1211.HK,146.59,149.52,143.37,147.26,60349134,8887024990.79
2026-01-07,1211.HK,148.59,149.53,146.03,148.18,99749950,14780892881.2
2026-01-08,1211.HK,148.49,149.91,144.37,147.5,87331479,12881804332.42
2026-01-09,1211.HK,146.18,149.39,143.34,146.33,94105299,13770360625.14
2026-01-12,1211.HK,146.47,148.67,141.89,145.37,81076256,11786033288.4
2026-01-13,1211.HK,151.12,151.69,149.06,150.43,83444625,12552444354.17
2026-01-14,1211.HK,148.71,149.86,146.95,148.53,100915080,14988917952.09
2026-01-15,1211.HK,146.39,147.42,144.97,146.76,88552701,12995707335.84
2026-01-16,1211.HK,143.21,146.12,141.26,142.47,80151411,11418887495.72
2026-01-19,1211.HK,142.57,145.89,138.1,141.15,75350706,10635979227.0
2026-01-20,1211.HK,141.47,143.74,140.11,141.3,74323104,10501766241.91
